county_fips,county,state,annual_zhvi_2015,annual_zhvi_2024,median_household_income_2015,median_household_income_2024,payment_burden_2015_pct,payment_burden_2024_pct,zhvi_growth_pct,income_growth_pct,payment_growth_pct,burden_change_pp
45031,Darlington County,SC,109396.98,158054.5,36719.0,53035.0,13.41,18.5,44.48,44.43,99.28,5.09
45033,Dillon County,SC,110599.44,115481.11,31094.0,47478.0,16.01,15.1,4.41,52.69,44.02,-0.91
45035,Dorchester County,SC,186770.55,354618.25,55595.0,84239.0,15.12,26.13,89.87,51.52,161.89,11.01
45037,Edgefield County,SC,154882.92,272487.64,46430.0,75118.0,15.01,22.52,75.93,61.79,142.67,7.51
45039,Fairfield County,SC,165423.5,195437.64,36622.0,54536.0,20.33,22.25,18.14,48.92,62.96,1.92
45041,Florence County,SC,117117.24,191833.68,41197.0,61320.0,12.8,19.42,63.8,48.85,125.93,6.63
45043,Georgetown County,SC,200359.99,390095.84,44395.0,67196.0,20.31,36.04,94.7,51.36,168.55,15.73
45045,Greenville County,SC,169484.73,330079.26,52017.0,82531.0,14.67,24.83,94.75,58.66,168.63,10.16
45049,Hampton County,SC,98209.83,165427.22,30772.0,49822.0,14.36,20.61,68.44,61.91,132.34,6.25
45051,Horry County,SC,173624.33,333718.69,47083.0,68932.0,16.6,30.06,92.21,46.41,165.12,13.46
45053,Jasper County,SC,200673.73,432586.8,37231.0,67873.0,24.26,39.57,115.57,82.3,197.34,15.31
45055,Kershaw County,SC,137584.86,248579.64,48233.0,73494.0,12.84,21.0,80.67,52.37,149.21,8.16
45057,Lancaster County,SC,195240.83,396069.24,47279.0,83171.0,18.59,29.56,102.86,75.92,179.81,10.98
45059,Laurens County,SC,154060.52,231525.76,39731.0,60433.0,17.45,23.78,50.28,52.11,107.29,6.33
45061,Lee County,SC,122053.15,173102.39,31525.0,48020.0,17.43,22.38,41.83,52.32,95.62,4.95
45063,Lexington County,SC,145185.44,267779.1,55413.0,78712.0,11.79,21.12,84.44,42.05,154.4,9.33
45067,Marion County,SC,112486.71,156048.39,30528.0,44214.0,16.58,21.91,38.73,44.83,91.35,5.33
45069,Marlboro County,SC,86659.66,105254.86,32485.0,45380.0,12.01,14.4,21.46,39.7,67.53,2.39
45071,Newberry County,SC,132873.11,217506.04,41120.0,64521.0,14.54,20.93,63.69,56.91,125.79,6.38
45073,Oconee County,SC,147951.5,280078.82,44819.0,69144.0,14.86,25.15,89.3,54.27,161.11,10.29
45075,Orangeburg County,SC,96194.02,162843.95,37651.0,52964.0,11.5,19.09,69.29,40.67,133.5,7.59
45077,Pickens County,SC,140963.31,294458.69,44091.0,65163.0,14.39,28.05,108.89,47.79,188.13,13.66
45079,Richland County,SC,128635.96,238503.41,51065.0,66644.0,11.34,22.22,85.41,30.51,155.74,10.88
45081,Saluda County,SC,130052.64,217630.37,41409.0,61432.0,14.14,21.99,67.34,48.35,130.82,7.86
45083,Spartanburg County,SC,130940.86,268880.52,45768.0,70103.0,12.88,23.81,105.35,53.17,183.24,10.93
45085,Sumter County,SC,125511.59,201647.8,41058.0,57234.0,13.76,21.87,60.66,39.4,121.6,8.11
45087,Union County,SC,86733.15,136224.88,35467.0,50730.0,11.01,16.67,57.06,43.03,116.64,5.66
45089,Williamsburg County,SC,90138.04,133858.87,28943.0,46174.0,14.02,18.0,48.5,59.53,104.83,3.98
45091,York County,SC,190109.49,397630.33,57302.0,94037.0,14.93,26.25,109.16,64.11,188.5,11.32
46011,Brookings County,SD,182427.44,297185.69,55749.0,75653.0,14.73,24.39,62.91,35.7,124.7,9.66
46013,Brown County,SD,150168.46,224500.88,52065.0,72244.0,12.98,19.29,49.5,38.76,106.21,6.31
46019,Butte County,SD,222247.31,353171.85,43572.0,64896.0,22.96,33.79,58.91,48.94,119.19,10.83
46033,Custer County,SD,220806.19,495521.31,54309.0,80312.0,18.3,38.3,124.41,47.88,209.54,20.0
46035,Davison County,SD,142051.8,240989.14,47591.0,72516.0,13.43,20.63,69.65,52.37,134.0,7.2
46057,Hamlin County,SD,168363.42,291411.14,57278.0,80325.0,13.23,22.52,73.08,40.24,138.74,9.29
46065,Hughes County,SD,173129.36,268846.07,60582.0,83936.0,12.86,19.88,55.29,38.55,114.19,7.02
46081,Lawrence County,SD,245368.45,455044.69,51553.0,78721.0,21.42,35.89,85.45,52.7,155.8,14.46
46087,McCook County,SD,128199.36,266042.4,56382.0,83250.0,10.23,19.84,107.52,47.65,186.24,9.61
46099,Minnehaha County,SD,170119.39,320854.48,55605.0,80546.0,13.77,24.73,88.61,44.85,160.15,10.96
46103,Pennington County,SD,188399.99,354216.28,52217.0,79338.0,16.24,27.72,88.01,51.94,159.33,11.48
46127,Union County,SD,209531.16,341033.03,74439.0,101682.0,12.67,20.82,62.76,36.6,124.5,8.15
46135,Yankton County,SD,181652.4,268028.4,48991.0,73710.0,16.69,22.57,47.55,50.46,103.52,5.89
47001,Anderson County,TN,130574.8,295811.75,44488.0,72300.0,13.21,25.4,126.55,62.52,212.48,12.19
47003,Bedford County,TN,129102.19,323937.0,44734.0,69879.0,12.99,28.78,150.92,56.21,246.09,15.79
47005,Benton County,TN,87548.68,176915.58,36201.0,56138.0,10.88,19.56,102.08,55.07,178.73,8.68
47007,Bledsoe County,TN,101873.06,223889.69,39730.0,57188.0,11.54,24.3,119.77,43.94,203.14,12.76
47009,Blount County,TN,170263.11,381706.65,49532.0,78132.0,15.47,30.33,124.19,57.74,209.22,14.86
47011,Bradley County,TN,149247.06,311570.83,43772.0,70651.0,15.35,27.38,108.76,61.41,187.95,12.03
47013,Campbell County,TN,96305.3,229846.27,33092.0,54150.0,13.1,26.35,138.66,63.63,229.19,13.25
47015,Cannon County,TN,122917.74,289394.32,43864.0,65364.0,12.61,27.49,135.44,49.02,224.74,14.87
47017,Carroll County,TN,101790.8,180321.47,38412.0,55245.0,11.93,20.26,77.15,43.82,144.35,8.34
47019,Carter County,TN,115345.41,236122.83,35053.0,51256.0,14.81,28.6,104.71,46.22,182.36,13.79
47021,Cheatham County,TN,178453.59,394973.84,56447.0,89490.0,14.23,27.4,121.33,58.54,205.29,13.17
47023,Chester County,TN,100700.96,168773.0,43452.0,64789.0,10.43,16.17,67.6,49.1,131.17,5.74
47027,Clay County,TN,86451.87,189625.07,32750.0,48100.0,11.88,24.47,119.34,46.87,202.54,12.59
47029,Cocke County,TN,113707.49,223927.14,31355.0,50830.0,16.32,27.35,96.93,62.11,171.63,11.03
47031,Coffee County,TN,126147.78,296814.61,44452.0,68092.0,12.77,27.06,135.29,53.18,224.54,14.29
47033,Crockett County,TN,94784.75,173457.94,38474.0,60637.0,11.09,17.76,83.0,57.61,152.42,6.67
47035,Cumberland County,TN,136324.9,308142.48,39472.0,63432.0,15.54,30.16,126.04,60.7,211.77,14.61
47037,Davidson County,TN,207823.59,450635.45,51999.0,80803.0,17.99,34.62,116.84,55.39,199.09,16.63
47039,Decatur County,TN,95170.28,179123.67,38771.0,53616.0,11.05,20.74,88.21,38.29,159.61,9.69
47041,Dekalb County,TN,129812.57,295467.79,43804.0,60271.0,13.34,30.43,127.61,37.59,213.95,17.1
47043,Dickson County,TN,153961.89,352156.23,47621.0,75713.0,14.55,28.88,128.73,58.99,215.49,14.32
47045,Dyer County,TN,108942.46,177083.49,43391.0,63008.0,11.3,17.45,62.55,45.21,124.21,6.15
47047,Fayette County,TN,202005.24,373921.83,56710.0,90590.0,16.03,25.62,85.11,59.74,155.32,9.59
47049,Fentress County,TN,96525.48,235342.2,31824.0,50626.0,13.65,28.86,143.81,59.08,236.3,15.21
47051,Franklin County,TN,138986.74,301222.28,47286.0,66904.0,13.23,27.95,116.73,41.49,198.94,14.72
47053,Gibson County,TN,98677.61,178284.96,40789.0,61163.0,10.89,18.1,80.67,49.95,149.21,7.21
47055,Giles County,TN,110488.57,241168.07,42207.0,65859.0,11.78,22.73,118.27,56.04,201.07,10.95
47057,Grainger County,TN,132802.21,266533.96,38103.0,52222.0,15.69,31.69,100.7,37.05,176.83,16.0
47061,Grundy County,TN,91780.12,195986.07,33595.0,49568.0,12.3,24.55,113.54,47.55,194.54,12.25
47063,Hamblen County,TN,124663.27,254752.3,39566.0,60725.0,14.18,26.04,104.35,53.48,181.87,11.86
47065,Hamilton County,TN,174282.78,355078.63,48943.0,78271.0,16.03,28.16,103.74,59.92,181.02,12.14
47067,Hancock County,TN,87955.33,156942.18,27987.0,41664.0,14.14,23.39,78.43,48.87,146.12,9.24
47069,Hardeman County,TN,80540.31,158388.17,37729.0,45433.0,9.61,21.64,96.66,20.42,171.25,12.03
47071,Hardin County,TN,102765.99,198364.46,36765.0,55243.0,12.58,22.29,93.03,50.26,166.24,9.71
47073,Hawkins County,TN,110268.97,235823.7,38708.0,58842.0,12.82,24.88,113.86,52.02,194.98,12.06
47075,Haywood County,TN,95415.06,177807.81,35216.0,53818.0,12.19,20.51,86.35,52.82,157.04,8.32
47077,Henderson County,TN,97264.23,190086.29,41328.0,58495.0,10.59,20.17,95.43,41.54,169.56,9.58
47079,Henry County,TN,107972.65,201573.65,38328.0,54189.0,12.68,23.09,86.69,41.38,157.5,10.41
47081,Hickman County,TN,97326.49,172216.99,39682.0,68886.0,11.04,15.52,76.95,73.6,144.07,4.48
47083,Houston County,TN,99439.34,215290.5,39999.0,60114.0,11.19,22.23,116.5,50.29,198.63,11.04
47085,Humphreys County,TN,110695.94,233586.18,43657.0,67537.0,11.41,21.47,111.02,54.7,191.06,10.06
47087,Jackson County,TN,94951.99,221057.52,34651.0,54877.0,12.33,25.01,132.81,58.37,221.12,12.67
47089,Jefferson County,TN,146758.16,324700.29,42669.0,66911.0,15.48,30.13,121.25,56.81,205.17,14.65
47091,Johnson County,TN,118067.85,236692.32,33402.0,50816.0,15.91,28.92,100.47,52.13,176.51,13.01
47093,Knox County,TN,163192.22,373650.37,52136.0,75465.0,14.09,30.74,128.96,44.75,215.81,16.65
47095,Lake County,TN,72004.56,110884.0,29908.0,42267.0,10.84,16.29,54.0,41.32,112.41,5.45
47097,Lauderdale County,TN,70606.0,132693.84,34715.0,53232.0,9.15,15.48,87.94,53.34,159.22,6.32
47099,Lawrence County,TN,106757.65,229714.27,40076.0,61295.0,11.99,23.27,115.17,52.95,196.79,11.28
47101,Lewis County,TN,96028.99,238082.55,38198.0,62426.0,11.32,23.68,147.93,63.43,241.97,12.36
47103,Lincoln County,TN,118913.13,245204.83,43694.0,66757.0,12.25,22.8,106.21,52.78,184.42,10.55
47105,Loudon County,TN,210529.11,441964.77,52787.0,84882.0,17.95,32.32,109.93,60.8,189.56,14.37
47107,McMinn County,TN,121445.74,246994.03,39207.0,61178.0,13.94,25.06,103.38,56.04,180.52,11.12
47109,McNairy County,TN,86495.61,165426.52,37337.0,56334.0,10.43,18.23,91.25,50.88,163.8,7.8
47111,Macon County,TN,100551.52,250312.26,37865.0,59183.0,11.95,26.26,148.94,56.3,243.37,14.3
47113,Madison County,TN,119366.22,230895.03,46694.0,63628.0,11.51,22.53,93.43,36.27,166.81,11.02
47115,Marion County,TN,129899.7,251478.62,41090.0,64375.0,14.23,24.25,93.59,56.67,167.03,10.02
47117,Marshall County,TN,122922.62,310740.15,46788.0,72893.0,11.82,26.47,152.79,55.79,248.68,14.64
47119,Maury County,TN,164357.29,400343.14,50868.0,82751.0,14.54,30.03,143.58,62.68,235.98,15.49
47121,Meigs County,TN,141801.29,287912.68,41061.0,61354.0,15.54,29.13,103.04,49.42,180.06,13.59
47123,Monroe County,TN,132802.53,275312.03,37867.0,62682.0,15.78,27.27,107.31,65.53,185.95,11.48
47125,Montgomery County,TN,169709.5,321809.69,49603.0,78956.0,15.4,25.3,89.62,59.18,161.55,9.9
47127,Moore County,TN,139385.5,324048.7,52911.0,76465.0,11.86,26.31,132.48,44.52,220.67,14.45
47129,Morgan County,TN,101585.5,208526.69,46067.0,60822.0,9.93,21.28,105.27,32.03,183.14,11.36
47131,Obion County,TN,89784.65,153604.6,39946.0,58186.0,10.12,16.39,71.08,45.66,135.98,6.27
47133,Overton County,TN,109455.37,236345.82,36316.0,56460.0,13.57,25.99,115.93,55.47,197.83,12.42
47135,Perry County,TN,93836.81,177742.39,34445.0,55337.0,12.26,19.94,89.42,60.65,161.27,7.68
47137,Pickett County,TN,116162.35,221790.66,34714.0,52519.0,15.06,26.22,90.93,51.29,163.36,11.16
47139,Polk County,TN,110305.39,239177.41,38923.0,63014.0,12.76,23.56,116.83,61.89,199.08,10.81
47141,Putnam County,TN,148008.7,307355.23,40629.0,61722.0,16.4,30.91,107.66,51.92,186.43,14.52
47143,Rhea County,TN,122923.05,251535.88,39863.0,56791.0,13.88,27.5,104.63,42.47,182.25,13.62
47145,Roane County,TN,138562.1,283728.32,43939.0,77481.0,14.19,22.73,104.77,76.34,182.44,8.54
47147,Robertson County,TN,172162.75,374505.59,53413.0,81231.0,14.51,28.62,117.53,52.08,200.04,14.11
47149,Rutherford County,TN,189783.02,417878.67,60022.0,90118.0,14.23,28.79,120.19,50.14,203.71,14.56
47151,Scott County,TN,99177.33,187525.85,33254.0,52097.0,13.42,22.35,89.08,56.66,160.8,8.92
47153,Sequatchie County,TN,134910.62,272902.2,43207.0,65760.0,14.05,25.76,102.28,52.2,179.01,11.71
47155,Sevier County,TN,176242.02,437315.09,41987.0,63315.0,18.89,42.88,148.13,50.8,242.26,23.99
47157,Shelby County,TN,109739.57,225018.35,46998.0,65005.0,10.51,21.49,105.05,38.31,182.83,10.98
47159,Smith County,TN,132941.02,301658.02,44556.0,71325.0,13.43,26.26,126.91,60.08,212.98,12.83
47161,Stewart County,TN,125880.33,250309.94,44266.0,64200.0,12.8,24.2,98.85,45.03,174.27,11.41
47165,Sumner County,TN,207335.75,441076.69,59816.0,95878.0,15.6,28.56,112.74,60.29,193.43,12.96
47167,Tipton County,TN,134655.77,268818.85,54077.0,76717.0,11.21,21.75,99.63,41.87,175.36,10.55
47169,Trousdale County,TN,137565.84,348750.6,47531.0,70518.0,13.03,30.7,153.52,48.36,249.68,17.68
47171,Unicoi County,TN,121785.39,238988.21,36641.0,56931.0,14.96,26.06,96.24,55.38,170.67,11.1
47173,Union County,TN,120349.62,280897.65,36878.0,57039.0,14.69,30.57,133.4,54.67,221.94,15.88
47175,Van Buren County,TN,112394.2,220154.36,39348.0,54580.0,12.86,25.04,95.88,38.71,170.18,12.18
47177,Warren County,TN,105774.61,252736.65,39357.0,59779.0,12.1,26.25,138.94,51.89,229.57,14.15
47179,Washington County,TN,155558.97,305140.56,45261.0,64816.0,15.47,29.23,96.16,43.2,170.56,13.76
47181,Wayne County,TN,84266.42,170386.29,34895.0,50630.0,10.87,20.89,102.2,45.09,178.9,10.02
47183,Weakley County,TN,95721.99,173595.13,38025.0,52803.0,11.33,20.41,81.35,38.86,150.14,9.08
47185,White County,TN,119243.8,258631.12,38649.0,56340.0,13.89,28.5,116.89,45.77,199.16,14.61
47187,Williamson County,TN,407265.77,890016.46,104367.0,147807.0,17.56,37.38,118.53,41.62,201.43,19.82
47189,Wilson County,TN,241262.65,497109.2,65372.0,96530.0,16.61,31.97,106.04,47.66,184.2,15.36
48001,Anderson County,TX,119895.38,224773.26,43062.0,57927.0,12.53,24.09,87.47,34.52,158.59,11.56
48003,Andrews County,TX,159703.02,235316.76,72184.0,89424.0,9.96,16.34,47.35,23.88,103.24,6.38
48005,Angelina County,TX,119900.78,197298.61,45428.0,62937.0,11.88,19.46,64.55,38.54,126.97,7.58
48007,Aransas County,TX,187510.32,327267.7,41560.0,67768.0,20.31,29.98,74.53,63.06,140.74,9.67
48009,Archer County,TX,149283.29,241268.13,60414.0,79806.0,11.12,18.77,61.62,32.1,122.92,7.65
48011,Armstrong County,TX,138897.5,223431.3,55198.0,77908.0,11.33,17.8,60.86,41.14,121.88,6.48
48013,Atascosa County,TX,166216.55,248091.2,49047.0,66244.0,15.25,23.25,49.26,35.06,105.87,8.0
48015,Austin County,TX,263347.88,425421.39,57960.0,74343.0,20.45,35.53,61.54,28.27,122.82,15.08
48019,Bandera County,TX,181016.5,352089.82,53662.0,76716.0,15.18,28.49,94.51,42.96,168.29,13.31
48021,Bastrop County,TX,191868.06,384811.44,56866.0,84174.0,15.19,28.38,100.56,48.02,176.64,13.2
48025,Bee County,TX,144192.15,171676.39,42540.0,56414.0,15.26,18.89,19.06,32.61,64.22,3.64
48027,Bell County,TX,143626.33,262807.85,48894.0,69108.0,13.22,23.61,82.98,41.34,152.39,10.39
48029,Bexar County,TX,153552.59,271313.79,52230.0,72578.0,13.23,23.21,76.69,38.96,143.71,9.98
48035,Bosque County,TX,125763.91,243989.36,47135.0,64319.0,12.01,23.55,94.01,36.46,167.6,11.54
48037,Bowie County,TX,133230.44,202511.88,42515.0,62559.0,14.1,20.1,52.0,47.15,109.66,5.99
48039,Brazoria County,TX,200193.63,329225.77,71230.0,100255.0,12.65,20.39,64.45,40.75,126.83,7.74
48041,Brazos County,TX,193616.33,312489.96,44767.0,61938.0,19.47,31.32,61.4,38.36,122.62,11.86
48043,Brewster County,TX,163154.53,226961.83,41785.0,63982.0,17.57,22.02,39.11,53.12,91.88,4.45
48049,Brown County,TX,118876.98,189312.32,41981.0,60291.0,12.75,19.49,59.25,43.61,119.66,6.75
48051,Burleson County,TX,177552.31,280756.34,50113.0,70451.0,15.95,24.74,58.13,40.58,118.11,8.79
48053,Burnet County,TX,226365.82,458259.55,53086.0,78699.0,19.19,36.15,102.44,48.25,179.23,16.96
48055,Caldwell County,TX,146978.91,313848.08,46093.0,70980.0,14.35,27.45,113.53,53.99,194.53,13.1
48057,Calhoun County,TX,141972.12,210100.67,50873.0,69077.0,12.56,18.88,47.99,35.78,104.12,6.32
48059,Callahan County,TX,136347.4,206104.84,44450.0,67065.0,13.81,19.08,51.16,50.88,108.5,5.27
48061,Cameron County,TX,121120.6,203388.93,34044.0,52973.0,16.01,23.84,67.92,55.6,131.62,7.82
48065,Carson County,TX,115039.16,163923.31,61083.0,81564.0,8.48,12.48,42.49,33.53,96.54,4.0
48067,Cass County,TX,121934.24,173138.43,39274.0,52449.0,13.97,20.49,41.99,33.55,95.85,6.52
48069,Castro County,TX,128222.77,161679.46,43372.0,66616.0,13.31,15.07,26.09,53.59,73.92,1.76
48071,Chambers County,TX,223107.66,341168.12,77282.0,106175.0,12.99,19.95,52.92,37.39,110.92,6.95
48073,Cherokee County,TX,124273.6,239588.45,41355.0,59341.0,13.53,25.07,92.79,43.49,165.92,11.54
48075,Childress County,TX,78743.89,109886.91,37732.0,57509.0,9.39,11.86,39.55,52.41,92.48,2.47
48077,Clay County,TX,129133.08,210976.07,51234.0,74944.0,11.34,17.48,63.38,46.28,125.35,6.13
48083,Coleman County,TX,131913.13,158794.19,35922.0,52648.0,16.53,18.72,20.38,46.56,66.04,2.2
48085,Collin County,TX,281324.28,534061.95,86823.0,124920.0,14.58,26.54,89.84,43.88,161.85,11.96
48089,Colorado County,TX,186791.95,296388.5,47783.0,66938.0,17.59,27.49,58.67,40.09,118.86,9.89
48091,Comal County,TX,261928.97,457609.03,68362.0,109427.0,17.25,25.96,74.71,60.07,140.98,8.72
48093,Comanche County,TX,116456.61,222707.55,41155.0,58941.0,12.74,23.46,91.24,43.22,163.78,10.72
48097,Cooke County,TX,153555.28,318316.14,54534.0,77501.0,12.67,25.5,107.3,42.12,185.93,12.82
48099,Coryell County,TX,117852.61,228631.17,45989.0,64049.0,11.53,22.16,94.0,39.27,167.58,10.63
48103,Crane County,TX,117841.32,200870.41,65883.0,77653.0,8.05,16.06,70.46,17.87,135.12,8.01
48107,Crosby County,TX,84430.51,88636.29,34562.0,49096.0,11.0,11.21,4.98,42.05,44.8,0.21
48113,Dallas County,TX,147702.45,332909.49,51824.0,78910.0,12.83,26.19,125.39,52.27,210.89,13.36
48115,Dawson County,TX,94913.75,105645.45,42589.0,58227.0,10.03,11.26,11.31,36.72,53.53,1.23
48117,Deaf Smith County,TX,86733.67,176979.41,45713.0,61990.0,8.54,17.72,104.05,35.61,181.45,9.18
48119,Delta County,TX,100528.8,205492.07,42846.0,63985.0,10.56,19.94,104.41,49.34,181.95,9.38
48121,Denton County,TX,252123.1,475965.57,75898.0,117499.0,14.95,25.15,88.78,54.81,160.39,10.2
48123,De Witt County,TX,168560.07,229960.06,47365.0,63383.0,16.02,22.52,36.43,33.82,88.18,6.51
48127,Dimmit County,TX,126129.75,141251.27,40040.0,49127.0,14.18,17.85,11.99,22.69,54.47,3.67
48133,Eastland County,TX,113232.65,164155.42,41944.0,54528.0,12.15,18.69,44.97,30.0,99.96,6.54
48135,Ector County,TX,165321.13,234774.33,62519.0,75887.0,11.9,19.21,42.01,21.38,95.88,7.3
48139,Ellis County,TX,187883.29,384842.65,66811.0,99726.0,12.66,23.96,104.83,49.27,182.53,11.3
48141,El Paso County,TX,130257.35,226113.17,43101.0,59883.0,13.6,23.44,73.59,38.94,139.44,9.84
48143,Erath County,TX,169130.99,339370.79,45663.0,65488.0,16.67,32.17,100.66,43.42,176.77,15.5
48145,Falls County,TX,92504.23,161979.0,37912.0,56486.0,10.98,17.8,75.1,48.99,141.52,6.82
48147,Fannin County,TX,130453.9,292353.14,43733.0,70819.0,13.43,25.63,124.1,61.93,209.11,12.2
48149,Fayette County,TX,254767.7,463663.43,53173.0,76540.0,21.57,37.61,81.99,43.95,151.03,16.04
48157,Fort Bend County,TX,251524.52,395011.87,95117.0,115538.0,11.9,21.22,57.05,21.47,116.62,9.32
48159,Franklin County,TX,176668.92,319005.47,43569.0,67120.0,18.25,29.51,80.57,54.05,149.06,11.26
48161,Freestone County,TX,149987.46,251179.43,48057.0,69048.0,14.05,22.58,67.47,43.68,130.99,8.54
48163,Frio County,TX,156067.21,176992.84,38809.0,51825.0,18.1,21.2,13.41,33.54,56.43,3.1
48165,Gaines County,TX,178380.41,231281.81,53297.0,71008.0,15.06,20.22,29.66,33.23,78.84,5.16
48167,Galveston County,TX,190506.65,334910.18,66173.0,86354.0,12.96,24.08,75.8,30.5,142.48,11.12
48171,Gillespie County,TX,276246.36,538901.29,54180.0,86869.0,22.95,38.51,95.08,60.33,169.08,15.56
48175,Goliad County,TX,192962.13,265809.69,52612.0,68784.0,16.51,23.99,37.75,30.74,90.0,7.48
48177,Gonzales County,TX,183847.27,293067.68,43519.0,60783.0,19.01,29.93,59.41,39.67,119.87,10.92
48179,Gray County,TX,97494.22,109475.79,49415.0,69749.0,8.88,9.74,12.29,41.15,54.88,0.86
48181,Grayson County,TX,138166.94,309220.9,48164.0,72865.0,12.91,26.35,123.8,51.29,208.69,13.43
48183,Gregg County,TX,135300.55,216066.66,48561.0,62490.0,12.54,21.47,59.69,28.68,120.27,8.93
48185,Grimes County,TX,180354.18,344430.61,44226.0,67168.0,18.35,31.83,90.97,51.87,163.41,13.48
48187,Guadalupe County,TX,206248.96,316764.34,64252.0,90997.0,14.45,21.61,53.58,41.63,111.84,7.16
48189,Hale County,TX,96427.6,132278.4,41999.0,54376.0,10.33,15.1,37.18,29.47,89.21,4.77
48193,Hamilton County,TX,149607.22,269186.19,46181.0,71790.0,14.58,23.28,79.93,55.45,148.18,8.7
48199,Hardin County,TX,160319.96,228669.01,56201.0,81183.0,12.84,17.49,42.63,44.45,96.74,4.65
48201,Harris County,TX,170307.92,293772.44,56670.0,74682.0,13.53,24.42,72.49,31.78,137.93,10.89
48203,Harrison County,TX,161575.25,213290.14,46593.0,63802.0,15.61,20.75,32.01,36.93,82.08,5.15
48209,Hays County,TX,240351.23,414216.43,61121.0,91880.0,17.7,27.99,72.34,50.32,137.71,10.29
48213,Henderson County,TX,151693.61,278640.64,44944.0,61360.0,15.19,28.19,83.69,36.53,153.36,13.0
48215,Hidalgo County,TX,96813.78,193242.38,35441.0,55829.0,12.29,21.49,99.6,57.53,175.32,9.19
48217,Hill County,TX,106005.44,239186.22,44965.0,62176.0,10.61,23.88,125.64,38.28,211.22,13.27
48219,Hockley County,TX,121990.14,168999.82,48768.0,64664.0,11.26,16.23,38.54,32.6,91.08,4.97
48221,Hood County,TX,195328.39,384140.72,61371.0,88438.0,14.33,26.97,96.66,44.1,171.26,12.64
48225,Houston County,TX,151958.96,221615.53,37536.0,55607.0,18.22,24.74,45.84,48.14,101.16,6.52
48227,Howard County,TX,157472.45,163454.36,47148.0,65932.0,15.03,15.39,3.8,39.84,43.17,0.36
48231,Hunt County,TX,127088.85,292444.54,46632.0,82770.0,12.27,21.93,130.11,77.5,217.4,9.67
48233,Hutchinson County,TX,93314.29,118263.99,53085.0,60073.0,7.91,12.22,26.74,13.16,74.81,4.31
48237,Jack County,TX,134960.47,216161.8,51711.0,67398.0,11.75,19.91,60.17,30.34,120.92,8.16
48239,Jackson County,TX,153211.62,231700.25,53667.0,68156.0,12.85,21.1,51.23,27.0,108.59,8.26
48241,Jasper County,TX,143668.31,199545.14,46541.0,62743.0,13.89,19.74,38.89,34.81,91.58,5.85
48245,Jefferson County,TX,120499.42,169471.35,47620.0,59997.0,11.39,17.54,40.64,25.99,93.99,6.15
48249,Jim Wells County,TX,183316.4,157987.8,43028.0,55920.0,19.18,17.54,-13.82,29.96,18.87,-1.64
48251,Johnson County,TX,166143.53,354710.67,58685.0,86537.0,12.74,25.45,113.5,47.46,194.48,12.7
48253,Jones County,TX,110115.44,159080.93,41871.0,59076.0,11.84,16.72,44.47,41.09,99.27,4.88
48255,Karnes County,TX,193551.02,216809.39,47129.0,68534.0,18.48,19.64,12.02,45.42,54.51,1.16
48257,Kaufman County,TX,171673.54,324019.81,60438.0,90670.0,12.78,22.19,88.74,50.02,160.34,9.4
48259,Kendall County,TX,355005.79,607476.78,79108.0,121401.0,20.2,31.06,71.12,53.46,136.03,10.87
48265,Kerr County,TX,206288.76,395162.98,47389.0,69674.0,19.59,35.21,91.56,47.03,164.22,15.62
48273,Kleberg County,TX,108059.92,146451.12,40066.0,57810.0,12.14,15.73,35.53,44.29,86.94,3.59
48277,Lamar County,TX,116834.68,196652.08,39433.0,59226.0,13.34,20.61,68.32,50.19,132.16,7.28
48281,Lampasas County,TX,145944.26,310646.6,50985.0,77271.0,12.88,24.96,112.85,51.56,193.59,12.07
48285,Lavaca County,TX,170461.05,289641.93,49752.0,68916.0,15.42,26.09,69.92,38.52,134.37,10.67
48287,Lee County,TX,188590.75,356898.88,54747.0,79291.0,15.5,27.94,89.25,44.83,161.03,12.44
48289,Leon County,TX,175110.23,306222.41,47740.0,64146.0,16.51,29.64,74.87,34.37,141.21,13.13
48291,Liberty County,TX,136370.04,236582.17,53552.0,66378.0,11.46,22.13,73.49,23.95,139.29,10.67
48293,Limestone County,TX,113216.87,175850.79,40655.0,59502.0,12.53,18.35,55.32,46.36,114.24,5.81
48297,Live Oak County,TX,232990.52,232634.12,53184.0,66331.0,19.72,21.77,-0.15,24.72,37.72,2.06
48299,Llano County,TX,260732.93,489740.07,46366.0,75529.0,25.31,40.25,87.83,62.9,159.08,14.94
48303,Lubbock County,TX,136982.33,215623.88,47139.0,64512.0,13.08,20.75,57.41,36.85,117.12,7.67
48307,McCulloch County,TX,118018.0,159208.55,39900.0,52639.0,13.31,18.78,34.9,31.93,86.07,5.46
48309,McLennan County,TX,122830.68,267004.07,46264.0,68096.0,11.95,24.34,117.38,47.19,199.83,12.39
48313,Madison County,TX,151623.34,280273.68,40857.0,62187.0,16.7,27.98,84.85,52.21,154.97,11.28
48315,Marion County,TX,133260.01,157084.23,35152.0,50632.0,17.06,19.26,17.88,44.04,62.59,2.2
48321,Matagorda County,TX,140207.83,199978.2,45073.0,65319.0,14.0,19.01,42.63,44.92,96.73,5.01
48323,Maverick County,TX,166229.41,215111.17,34687.0,50787.0,21.57,26.29,29.41,46.42,78.49,4.73
48325,Medina County,TX,205333.51,330199.34,52831.0,96423.0,17.49,21.26,60.81,82.51,121.81,3.77
